Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000004586,21-06-2020 09:20,Philip Krause,['Toothpaste'],3,48.1,Mobile Payment,Dallas,Supermarket,TRUE,Young Adult,Summer,Discount on Selected Items
1000004587,10-01-2021 12:03,Ashley Sparks,"['Dustpan', 'Eggs', 'Hair Gel', 'Onions']",6,35.6,Debit Card,Atlanta,Pharmacy,TRUE,Teenager,Spring,None
1000004588,10-10-2022 20:08,Lisa Farley,['Hair Gel'],6,32.84,Credit Card,New York,Department Store,FALSE,Senior Citizen,Spring,None
1000004589,01-03-2021 06:41,Amanda Schmidt,"['Baby Wipes', 'Toothpaste', 'Pickles', 'Dustpan']",2,28.19,Cash,New York,Pharmacy,TRUE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000004590,04-09-2020 15:45,Michael Bennett,"['Water', 'Mop', 'Power Strips']",7,67.27,Debit Card,Boston,Department Store,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000004591,11-09-2021 21:17,April Olson,"['Chicken', 'Cheese', 'Feminine Hygiene Products']",7,47.54,Debit Card,Seattle,Specialty Store,FALSE,Retiree,Winter,None
1000004592,23-04-2020 18:30,Bryan Parsons,"['Insect Repellent', 'Plant Fertilizer', 'Olive Oil', 'Power Strips', 'Cheese']",4,9.4,Mobile Payment,New York,Warehouse Club,TRUE,Teenager,Winter,None
1000004593,07-02-2023 16:24,William Abbott,['Tea'],3,22.37,Credit Card,Los Angeles,Specialty Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000004594,12-10-2021 02:37,Melissa Burton,"['Dustpan', 'Cereal Bars']",2,17.61,Debit Card,Houston,Convenience Store,TRUE,Teenager,Winter,None
1000004595,03-10-2021 11:38,Paul Brown,"['Jam', 'Toothbrush']",9,69.37,Cash,Boston,Pharmacy,FALSE,Teenager,Summer,None
1000004596,11-04-2024 08:35,Jamie Rollins,['Dishware'],3,57.71,Debit Card,San Francisco,Convenience Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000004597,02-11-2023 13:20,Tony Armstrong,['Plant Fertilizer'],5,61.41,Mobile Payment,Miami,Department Store,TRUE,Teenager,Spring,Discount on Selected Items
1000004598,14-04-2021 15:45,Gregory Baker,"['Lawn Mower', 'Mustard', 'Potatoes']",8,37.61,Mobile Payment,Houston,Convenience Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000004599,09-12-2021 01:46,Kevin Valenzuela,"['Power Strips', 'Butter']",3,94.7,Mobile Payment,Los Angeles,Department Store,TRUE,Teenager,Spring,Discount on Selected Items
1000004600,23-12-2021 16:46,Erin Hutchinson,"['Ironing Board', 'Lawn Mower', 'Canned Soup', 'Vinegar', 'Butter']",3,83.6,Cash,Dallas,Supermarket,TRUE,Professional,Fall,None
1000004601,02-02-2021 04:54,Lisa Walter,"['Power Strips', 'Extension Cords', 'Bread', 'Toothpaste']",10,54.73,Mobile Payment,Houston,Department Store,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
1000004602,28-07-2023 09:27,Karen Perez,"['Canned Soup', 'Yogurt', 'Toothbrush']",8,82.84,Credit Card,New York,Convenience Store,TRUE,Homemaker,Winter,Discount on Selected Items
1000004603,16-09-2023 08:29,Jamie Walters,"['Shrimp', 'Lawn Mower', 'Trash Bags', 'Salmon', 'Iron']",6,16.7,Credit Card,Atlanta,Warehouse Club,TRUE,Professional,Summer,None
1000004604,09-04-2024 14:48,Danny Moore,"['Broom', 'Mustard']",7,40.31,Debit Card,New York,Warehouse Club,TRUE,Homemaker,Winter,Discount on Selected Items
1000004605,16-04-2022 23:48,Kristen Morris,"['BBQ Sauce', 'Insect Repellent', 'Spinach', 'Jam']",9,82.68,Mobile Payment,New York,Convenience Store,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000004606,02-11-2022 15:28,Kelly Carter,"['Honey', 'Syrup', 'Plant Fertilizer']",10,32.3,Debit Card,Boston,Department Store,FALSE,Professional,Winter,Discount on Selected Items
1000004607,17-04-2020 20:56,Andrew Savage,"['Toilet Paper', 'BBQ Sauce']",1,36.67,Cash,Los Angeles,Convenience Store,FALSE,Homemaker,Winter,None
1000004608,12-09-2023 18:57,Chelsea Barr,"['Cereal Bars', 'Broom', 'Extension Cords', 'Ironing Board']",10,84.8,Debit Card,Seattle,Convenience Store,TRUE,Young Adult,Spring,Discount on Selected Items
1000004609,22-11-2023 17:17,Carly Smith,"['Shower Gel', 'Mayonnaise', 'Banana', 'Toilet Paper', 'Tuna']",3,7.66,Credit Card,Los Angeles,Pharmacy,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000004610,23-02-2020 18:08,Glenn Reeves,"['Toothpaste', 'Air Freshener']",10,45.74,Cash,Boston,Convenience Store,TRUE,Professional,Summer,Discount on Selected Items
1000004611,17-11-2022 03:39,Kaitlyn Travis,['Air Freshener'],8,90.77,Credit Card,Miami,Specialty Store,FALSE,Teenager,Summer,None
1000004612,02-09-2023 09:17,Mrs. Marilyn Mcintyre,"['Baby Wipes', 'Pickles', 'Insect Repellent', 'Lawn Mower']",8,91.96,Credit Card,Atlanta,Convenience Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000004613,18-07-2023 15:04,Brandon Lewis,"['Air Freshener', 'Shower Gel', 'Coffee']",5,20.06,Credit Card,Miami,Warehouse Club,TRUE,Student,Spring,None
1000004614,24-10-2021 09:25,Joshua Torres,"['Water', 'Cleaning Spray', 'Hand Sanitizer', 'Carrots', 'Bread']",6,99.96,Debit Card,Boston,Pharmacy,TRUE,Professional,Winter,Discount on Selected Items
1000004615,30-01-2020 06:31,Kristie Rivera,['Cereal Bars'],6,10.1,Cash,Houston,Convenience Store,TRUE,Senior Citizen,Fall,BOGO (Buy One Get One)
1000004616,29-01-2020 23:06,Steven Duarte,"['Toothbrush', 'Lawn Mower', 'Soda', 'Mayonnaise']",2,54.68,Cash,Seattle,Convenience Store,TRUE,Young Adult,Spring,None
1000004617,28-03-2024 03:26,Taylor Solis,['Spinach'],8,73.62,Credit Card,Houston,Warehouse Club,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000004618,06-02-2020 13:39,Jennifer Weaver,"['Salmon', 'Beef', 'Ironing Board']",4,38.06,Mobile Payment,New York,Pharmacy,TRUE,Professional,Spring,BOGO (Buy One Get One)
1000004619,24-05-2022 12:33,Gary Mitchell,"['Cleaning Spray', 'Power Strips']",9,9.09,Credit Card,Dallas,Specialty Store,TRUE,Retiree,Winter,Discount on Selected Items
1000004620,12-01-2022 01:30,Dennis Perez,['Feminine Hygiene Products'],3,87.12,Debit Card,Seattle,Warehouse Club,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004621,23-08-2020 23:00,Ashley Gonzalez,['Shampoo'],7,23.61,Debit Card,Boston,Warehouse Club,FALSE,Retiree,Winter,None
1000004622,05-07-2020 19:51,Nicholas Barrett,"['Cleaning Rags', 'Cereal']",1,82,Cash,Miami,Specialty Store,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000004623,20-01-2023 12:06,Gregory Herrera,"['Spinach', 'Jam', 'Bread', 'Salmon']",1,60.49,Mobile Payment,New York,Warehouse Club,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000004624,04-11-2021 18:17,Kenneth Williamson,"['Air Freshener', 'Dustpan', 'Coffee', 'Feminine Hygiene Products']",3,19.27,Mobile Payment,Houston,Pharmacy,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000004625,23-10-2023 08:58,Nathan Grant,['Shower Gel'],6,85.64,Cash,Chicago,Supermarket,TRUE,Retiree,Fall,Discount on Selected Items
1000004626,14-10-2023 10:30,Richard White,"['Cleaning Rags', 'Shaving Cream', 'Shampoo', 'Tuna']",2,45.29,Cash,New York,Pharmacy,FALSE,Retiree,Spring,None
1000004627,17-02-2023 14:21,Jon Anderson,['Sponges'],6,74.73,Cash,Dallas,Department Store,TRUE,Teenager,Winter,None
1000004628,25-08-2020 02:15,Brian Roy,"['Coffee', 'Dish Soap', 'Baby Wipes', 'Trash Bags']",6,50.09,Credit Card,Boston,Specialty Store,FALSE,Young Adult,Fall,None
1000004629,04-05-2022 09:40,Robert Weber,"['Mustard', 'Power Strips', 'Pasta', 'Tomatoes', 'Iron']",8,54.67,Mobile Payment,Miami,Supermarket,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000004630,02-10-2023 12:21,Jodi Adkins,"['Cleaning Spray', 'Orange']",4,12.54,Cash,New York,Specialty Store,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000004631,14-04-2023 11:56,Kevin Hudson,"['Tissues', 'Toothpaste']",5,21.34,Mobile Payment,Houston,Warehouse Club,TRUE,Professional,Spring,None
1000004632,07-02-2022 11:36,Leslie Douglas,"['Olive Oil', 'Insect Repellent', 'Coffee', 'Honey']",9,86.89,Debit Card,San Francisco,Warehouse Club,FALSE,Senior Citizen,Fall,Discount on Selected Items
1000004633,25-04-2023 15:39,Brandon Curry,"['Hand Sanitizer', 'Iron']",5,92.59,Cash,Boston,Supermarket,TRUE,Professional,Spring,Discount on Selected Items
1000004634,21-02-2021 03:36,John Nelson,"['Pickles', 'Cereal Bars']",4,70.58,Cash,Dallas,Warehouse Club,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000004635,14-04-2022 20:47,Mark Baxter,"['Dishware', 'Butter']",1,35.27,Debit Card,Dallas,Specialty Store,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000004636,11-06-2023 16:01,Matthew Jones,"['Pasta', 'Plant Fertilizer']",9,25.08,Credit Card,Dallas,Warehouse Club,TRUE,Retiree,Winter,Discount on Selected Items
1000004637,26-09-2022 04:37,Christopher Lawson,"['Cleaning Rags', 'Shampoo']",10,19.07,Debit Card,Dallas,Warehouse Club,FALSE,Professional,Fall,Discount on Selected Items
1000004638,03-12-2021 02:25,James Smith,"['Peanut Butter', 'Feminine Hygiene Products', 'Iron', 'Iron']",7,8.74,Debit Card,Houston,Department Store,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000004639,19-03-2023 13:52,Linda Thomas,['Tea'],10,37.33,Credit Card,New York,Specialty Store,TRUE,Middle-Aged,Fall,None
1000004640,25-07-2021 08:37,Elizabeth Barrett,"['Tomatoes', 'Salmon', 'Butter', 'BBQ Sauce', 'Deodorant']",9,64.97,Credit Card,Miami,Warehouse Club,FALSE,Professional,Spring,Discount on Selected Items
1000004641,24-04-2023 03:28,John Jones,"['Air Freshener', 'Pancake Mix']",8,98.54,Mobile Payment,Seattle,Supermarket,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000004642,04-05-2020 21:02,April Kramer,"['Bath Towels', 'Vacuum Cleaner']",2,9.4,Cash,Boston,Convenience Store,FALSE,Student,Winter,Discount on Selected Items
1000004643,01-05-2024 14:02,Cody Nichols,"['Toothpaste', 'Mop', 'Laundry Detergent', 'Beef']",9,80.33,Debit Card,Houston,Convenience Store,FALSE,Homemaker,Summer,None
1000004644,04-05-2023 12:01,Stephanie Holmes,"['Deodorant', 'Mustard']",1,96.94,Mobile Payment,Atlanta,Department Store,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000004645,15-05-2024 23:22,Michael Scott,"['Cereal', 'Milk', 'Garden Hose', 'Plant Fertilizer']",8,68.6,Debit Card,Los Angeles,Convenience Store,TRUE,Middle-Aged,Winter,None
1000004646,08-02-2023 04:38,Kayla Gonzales,"['Plant Fertilizer', 'Carrots', 'Beef', 'Soda', 'Eggs']",5,96.1,Mobile Payment,Miami,Supermarket,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000004647,06-11-2022 03:36,David Gordon,"['Lawn Mower', 'Tissues', 'Razors', 'Soda', 'Toothpaste']",1,28.85,Mobile Payment,Boston,Pharmacy,TRUE,Student,Spring,BOGO (Buy One Get One)
1000004648,07-02-2021 08:32,Justin Sanchez,"['Mop', 'Hand Sanitizer', 'Tea', 'Shaving Cream', 'Insect Repellent']",2,12.72,Debit Card,San Francisco,Supermarket,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000004649,24-05-2022 01:31,Allen Miller,"['Banana', 'Canned Soup']",3,14.68,Cash,Chicago,Convenience Store,FALSE,Homemaker,Summer,Discount on Selected Items
1000004650,12-07-2022 02:48,Amy Harper,['Honey'],7,33.3,Mobile Payment,Chicago,Department Store,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000004651,28-12-2020 21:10,Andrea Fuller,['Toothbrush'],9,31.36,Mobile Payment,New York,Warehouse Club,TRUE,Teenager,Spring,Discount on Selected Items
1000004652,01-04-2024 13:50,Beth Beard,"['Baby Wipes', 'Beef', 'Syrup', 'Shaving Cream']",5,99.11,Credit Card,Chicago,Warehouse Club,FALSE,Teenager,Fall,None
1000004653,24-04-2022 11:40,Jennifer Pierce,"['Hair Gel', 'Cereal Bars', 'Syrup', 'Canned Soup', 'Bread']",8,91.38,Cash,Dallas,Convenience Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000004654,19-05-2022 21:36,John Cox,"['Toothpaste', 'Hair Gel', 'Trash Cans', 'Trash Bags']",5,90.15,Cash,Houston,Department Store,TRUE,Young Adult,Fall,None
1000004655,28-06-2022 07:08,Katherine Harding,"['Syrup', 'Orange', 'Plant Fertilizer', 'Onions']",10,6.48,Mobile Payment,Dallas,Specialty Store,TRUE,Teenager,Summer,None
1000004656,18-10-2023 14:05,Jennifer Williams,"['Tomatoes', 'Tissues']",3,79.39,Cash,Boston,Supermarket,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000004657,01-09-2021 10:04,Carmen Goodman,"['Mustard', 'Cereal', 'Trash Cans']",3,33.43,Mobile Payment,Miami,Convenience Store,TRUE,Teenager,Fall,BOGO (Buy One Get One)
1000004658,27-10-2020 07:29,Robert Wagner,"['Bread', 'Apple']",7,94.48,Credit Card,Los Angeles,Department Store,FALSE,Senior Citizen,Fall,None
1000004659,06-10-2020 08:12,William Terry,"['Shaving Cream', 'Chips', 'Razors', 'Trash Cans']",5,99.61,Debit Card,Atlanta,Supermarket,FALSE,Professional,Winter,Discount on Selected Items
1000004660,12-09-2020 02:23,Nathaniel Bullock,"['Light Bulbs', 'Light Bulbs', 'Insect Repellent', 'Cheese']",4,52.38,Cash,Chicago,Pharmacy,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000004661,05-05-2021 13:34,Jacob Santiago,['Mustard'],9,78.04,Debit Card,Boston,Convenience Store,TRUE,Student,Fall,None
1000004662,23-12-2020 01:37,Edwin Glover,"['Toilet Paper', 'Apple', 'Deodorant']",2,45.46,Debit Card,Miami,Warehouse Club,FALSE,Teenager,Spring,BOGO (Buy One Get One)
1000004663,04-11-2020 22:09,Timothy Humphrey,"['Sponges', 'Power Strips', 'Honey', 'Garden Hose', 'Garden Hose']",1,37.95,Debit Card,Chicago,Pharmacy,TRUE,Student,Winter,BOGO (Buy One Get One)
1000004664,23-03-2022 05:33,Nicole Wilcox,"['Bread', 'Deodorant', 'Mop', 'Cleaning Spray']",2,26.06,Cash,Miami,Pharmacy,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000004665,08-08-2020 08:20,Erik Grant,"['Ironing Board', 'Insect Repellent', 'BBQ Sauce', 'Spinach', 'Ketchup']",1,38.44,Mobile Payment,San Francisco,Convenience Store,FALSE,Young Adult,Winter,Discount on Selected Items
1000004666,15-05-2023 23:24,Kimberly Oconnor,['Salmon'],6,95.34,Credit Card,Chicago,Warehouse Club,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000004667,02-12-2021 13:29,Jessica Sanchez,['Light Bulbs'],5,53.09,Mobile Payment,Seattle,Department Store,FALSE,Young Adult,Fall,Discount on Selected Items
1000004668,24-01-2020 20:05,Jason Hampton,"['Peanut Butter', 'Tuna', 'Paper Towels', 'Sponges']",7,22.23,Debit Card,Boston,Pharmacy,TRUE,Teenager,Spring,Discount on Selected Items
1000004669,01-12-2020 05:09,John Kelly,"['Shampoo', 'Shower Gel', 'Tomatoes']",10,96.87,Cash,Dallas,Supermarket,FALSE,Retiree,Spring,Discount on Selected Items
1000004670,01-05-2023 22:24,Dawn Morales,"['Eggs', 'Iron']",9,61.63,Credit Card,Dallas,Specialty Store,TRUE,Homemaker,Winter,None
1000004671,25-06-2020 18:49,Susan Yates,"['Toothbrush', 'Broom', 'Ironing Board', 'Ketchup']",8,85.08,Credit Card,Houston,Specialty Store,FALSE,Student,Spring,Discount on Selected Items
1000004672,23-07-2023 18:27,April Burgess,"['Carrots', 'Baby Wipes']",7,5.26,Debit Card,Dallas,Warehouse Club,FALSE,Retiree,Spring,None
1000004673,24-09-2023 13:43,Alan Stuart,"['Soap', 'Dishware', 'Carrots', 'Diapers']",6,46.92,Debit Card,Atlanta,Convenience Store,TRUE,Retiree,Fall,None
1000004674,25-09-2020 03:57,Allen Gutierrez,"['Jam', 'Tomatoes']",5,72.31,Debit Card,Boston,Department Store,FALSE,Homemaker,Fall,None
1000004675,13-09-2022 06:00,Alexander Gaines,"['Shower Gel', 'Syrup', 'Pickles', 'Dish Soap', 'Iron']",5,34.78,Cash,Miami,Warehouse Club,TRUE,Teenager,Winter,BOGO (Buy One Get One)
1000004676,19-02-2020 03:04,Dwayne Cross,"['Trash Cans', 'Banana']",7,41.27,Credit Card,Atlanta,Supermarket,TRUE,Student,Winter,None
1000004677,09-08-2020 17:21,Shawn Richard,"['Insect Repellent', 'Toilet Paper']",8,13.66,Debit Card,Boston,Department Store,TRUE,Retiree,Winter,None
1000004678,25-07-2021 15:41,Margaret Richard,"['Razors', 'Sponges', 'Coffee', 'Hair Gel', 'BBQ Sauce']",3,59.04,Credit Card,Boston,Pharmacy,FALSE,Teenager,Summer,None
1000004679,29-10-2023 02:36,Courtney Alvarez,"['Pancake Mix', 'Chips', 'Butter', 'Syrup']",9,28.96,Cash,Chicago,Convenience Store,FALSE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000004680,23-02-2024 07:09,John Collins,['Canned Soup'],9,87.15,Mobile Payment,Atlanta,Warehouse Club,TRUE,Senior Citizen,Summer,None
1000004681,25-02-2024 07:24,Roy Johnson DDS,"['Mayonnaise', 'Bath Towels', 'Jam', 'Tea']",6,72.31,Credit Card,San Francisco,Warehouse Club,FALSE,Homemaker,Winter,Discount on Selected Items
1000004682,04-04-2022 19:10,Scott Franklin,['Toothpaste'],5,63.45,Debit Card,Miami,Convenience Store,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000004683,13-04-2022 03:32,Darren Parker,"['Tea', 'Air Freshener']",10,30.51,Cash,Chicago,Convenience Store,TRUE,Teenager,Winter,None
1000004684,06-09-2021 14:12,Carol Gonzalez,"['Tissues', 'Toothpaste', 'Deodorant', 'Orange', 'BBQ Sauce']",7,86.54,Credit Card,San Francisco,Convenience Store,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000004685,23-12-2021 11:23,Andrew Adkins,"['Vinegar', 'Toothpaste', 'Shaving Cream', 'Tuna']",10,32.26,Debit Card,New York,Warehouse Club,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000004686,10-04-2022 07:12,Tracie Wright,"['Cleaning Rags', 'Beef', 'Iron']",7,30.58,Debit Card,Los Angeles,Specialty Store,FALSE,Student,Spring,Discount on Selected Items
1000004687,01-12-2020 01:03,Danielle Suarez,"['Mop', 'Dustpan', 'Extension Cords']",8,85.88,Credit Card,New York,Department Store,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000004688,27-09-2023 12:20,Courtney Blake,"['Chicken', 'Dishware', 'Jam', 'Beef']",1,29.7,Debit Card,Boston,Supermarket,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000004689,04-07-2022 10:10,Justin Lee,['Toothbrush'],2,63.57,Credit Card,Miami,Convenience Store,FALSE,Retiree,Spring,None
1000004690,12-08-2022 09:09,Cheryl Thomas,"['Light Bulbs', 'Honey', 'Syrup', 'Jam', 'Dustpan']",3,53.71,Cash,Atlanta,Supermarket,FALSE,Student,Winter,BOGO (Buy One Get One)
1000004691,04-12-2021 17:46,Raymond White,['Mayonnaise'],9,92.02,Debit Card,Atlanta,Specialty Store,TRUE,Retiree,Summer,Discount on Selected Items
1000004692,24-06-2023 11:37,Joshua Abbott,"['Dish Soap', 'Coffee', 'Shower Gel']",7,96.25,Cash,Los Angeles,Warehouse Club,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000004693,18-04-2023 23:53,Brenda Vazquez,"['Hair Gel', 'Garden Hose']",2,49.16,Mobile Payment,Houston,Department Store,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000004694,08-05-2024 16:23,Kevin Reynolds,"['Orange', 'Light Bulbs', 'Chips']",5,47.97,Debit Card,Boston,Convenience Store,FALSE,Student,Spring,Discount on Selected Items
1000004695,13-06-2020 14:33,Sara Dixon,"['Canned Soup', 'Soda', 'Trash Cans']",8,78.12,Mobile Payment,Atlanta,Pharmacy,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000004696,18-06-2021 00:02,Brooke Johnson,['Honey'],6,37.61,Credit Card,Boston,Pharmacy,FALSE,Middle-Aged,Summer,Discount on Selected Items
1000004697,26-10-2020 02:26,Rebecca Patton,"['Tuna', 'Laundry Detergent', 'Olive Oil', 'Ketchup', 'Baby Wipes']",7,34.57,Debit Card,Los Angeles,Department Store,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000004698,07-08-2022 11:31,Juan Ramsey,"['Light Bulbs', 'Canned Soup']",4,33.25,Debit Card,Houston,Supermarket,FALSE,Senior Citizen,Winter,None
1000004699,09-04-2024 09:55,Paul Nguyen MD,['Toothpaste'],8,74.75,Mobile Payment,Seattle,Supermarket,TRUE,Homemaker,Winter,None
1000004700,04-01-2023 08:23,Debra Bowman,"['Laundry Detergent', 'BBQ Sauce', 'Ketchup', 'Iron', 'Tomatoes']",7,88.89,Credit Card,Boston,Specialty Store,FALSE,Retiree,Winter,BOGO (Buy One Get One)
1000004701,16-04-2020 22:13,Mrs. Pamela Mitchell MD,"['Ice Cream', 'Soap', 'Spinach', 'Razors']",7,68.89,Mobile Payment,Atlanta,Pharmacy,TRUE,Student,Spring,BOGO (Buy One Get One)
1000004702,29-09-2022 06:46,Benjamin Lynch,"['Chicken', 'Extension Cords', 'Mop']",4,75.16,Debit Card,Seattle,Convenience Store,TRUE,Student,Spring,None
1000004703,17-08-2020 23:25,Craig Moody,"['Soap', 'Hair Gel', 'Insect Repellent', 'Pasta', 'Shaving Cream']",3,94.06,Credit Card,Los Angeles,Department Store,FALSE,Retiree,Summer,Discount on Selected Items
1000004704,13-04-2020 21:44,Luis Cordova,"['Razors', 'Ice Cream']",4,29.92,Cash,Dallas,Convenience Store,TRUE,Young Adult,Summer,BOGO (Buy One Get One)
1000004705,11-05-2024 12:45,Tammy Taylor,"['Mustard', 'Beef', 'Pickles']",6,88.54,Mobile Payment,Chicago,Supermarket,FALSE,Student,Spring,Discount on Selected Items
1000004706,11-07-2022 23:42,Jacob Scott,"['Onions', 'Pickles', 'Canned Soup', 'Insect Repellent', 'Soap']",8,87.89,Debit Card,Chicago,Department Store,FALSE,Retiree,Winter,Discount on Selected Items
1000004707,01-05-2020 08:37,Corey Branch,"['Carrots', 'Vacuum Cleaner', 'Rice', 'Peanut Butter']",4,51.38,Cash,Seattle,Warehouse Club,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000004708,21-01-2024 08:16,Hunter Newman,"['Mop', 'Dustpan', 'Peanut Butter']",4,60.05,Credit Card,Los Angeles,Warehouse Club,TRUE,Senior Citizen,Summer,Discount on Selected Items
1000004709,05-09-2020 10:08,Cameron Gray,"['Baby Wipes', 'Canned Soup', 'Broom', 'Apple', 'Power Strips']",9,20.96,Cash,Miami,Specialty Store,FALSE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000004710,15-10-2023 13:13,Paul Smith,"['Shower Gel', 'Paper Towels', 'Rice']",5,79.87,Mobile Payment,Seattle,Warehouse Club,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000004711,07-01-2024 10:31,Robert Baker,"['Salmon', 'Toothpaste']",1,44.57,Credit Card,Los Angeles,Pharmacy,TRUE,Middle-Aged,Winter,Discount on Selected Items
1000004712,10-06-2020 16:51,Erin Yang,"['Jam', 'Pasta']",4,76.34,Debit Card,Dallas,Warehouse Club,TRUE,Retiree,Winter,Discount on Selected Items
1000004713,28-07-2023 09:49,Alexis Oconnor,['Trash Bags'],6,97.14,Mobile Payment,Miami,Supermarket,FALSE,Middle-Aged,Spring,None
